S.NO,Date,Entity,Code,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Annual CO2 emissions per unit energy (kg per kilowatt-hour)
976,02-09-2012,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
977,03-09-2012,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
978,04-09-2012,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
979,05-09-2012,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
980,06-09-2012,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
981,07-09-2012,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
982,08-09-2012,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
983,09-09-2012,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
984,10-09-2012,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
985,11-09-2012,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
986,12-09-2012,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
987,13-09-2012,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
988,14-09-2012,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
989,15-09-2012,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
990,16-09-2012,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
991,17-09-2012,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
992,18-09-2012,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
993,19-09-2012,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
994,20-09-2012,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
995,21-09-2012,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
996,22-09-2012,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
997,23-09-2012,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
998,24-09-2012,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
999,25-09-2012,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
1000,26-09-2012,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1001,27-09-2012,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1002,28-09-2012,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1003,29-09-2012,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
1004,30-09-2012,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
1005,01-10-2012,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
1006,02-10-2012,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
1007,03-10-2012,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
1008,04-10-2012,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
1009,05-10-2012,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
1010,06-10-2012,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
1011,07-10-2012,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
1012,08-10-2012,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
1013,09-10-2012,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
1014,10-10-2012,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
1015,11-10-2012,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
1016,12-10-2012,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
1017,13-10-2012,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
1018,14-10-2012,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
1019,15-10-2012,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
1020,16-10-2012,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
1021,17-10-2012,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
1022,18-10-2012,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
1023,19-10-2012,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
1024,20-10-2012,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
1025,21-10-2012,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
1026,22-10-2012,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
1027,23-10-2012,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
1028,24-10-2012,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
1029,25-10-2012,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
1030,26-10-2012,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
1031,27-10-2012,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
1032,28-10-2012,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
1033,29-10-2012,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
1034,30-10-2012,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
1035,31-10-2012,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
1036,01-11-2012,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
1037,02-11-2012,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
1038,03-11-2012,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
1039,04-11-2012,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
1040,05-11-2012,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
1041,06-11-2012,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
1042,07-11-2012,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
1043,08-11-2012,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
1044,09-11-2012,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
1045,10-11-2012,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
1046,11-11-2012,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
1047,12-11-2012,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
1048,13-11-2012,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
1049,14-11-2012,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
1050,15-11-2012,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
1051,16-11-2012,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
1052,17-11-2012,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
1053,18-11-2012,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
1054,19-11-2012,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
1055,20-11-2012,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1056,21-11-2012,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1057,22-11-2012,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1058,23-11-2012,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
1059,24-11-2012,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1060,25-11-2012,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1061,26-11-2012,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1062,27-11-2012,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
1063,28-11-2012,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
1064,29-11-2012,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
1065,30-11-2012,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
1066,01-12-2012,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
1067,02-12-2012,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
1068,03-12-2012,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
1069,04-12-2012,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
1070,05-12-2012,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
1071,06-12-2012,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
1072,07-12-2012,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
1073,08-12-2012,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
1074,09-12-2012,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
1075,10-12-2012,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
1076,11-12-2012,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
1077,12-12-2012,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
1078,10-12-2012,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
1079,14-12-2012,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
1080,15-12-2012,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
1081,16-12-2012,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
1082,17-12-2012,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
1083,18-12-2012,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
1084,19-12-2012,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
1085,20-12-2012,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
1086,21-12-2012,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
1087,22-12-2012,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
1088,23-12-2012,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
1089,24-12-2012,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
1090,25-12-2012,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
1091,26-12-2012,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
1092,27-12-2012,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
1093,28-12-2012,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
1094,29-12-2012,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
1095,30-12-2012,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
1096,31-12-2012,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
1097,01-01-2013,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
1098,02-01-2013,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
1099,03-01-2013,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
1100,04-01-2013,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
1101,05-01-2013,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
1102,06-01-2013,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
1103,07-01-2013,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
1104,08-01-2013,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
1105,09-01-2013,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
1106,10-01-2013,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
1107,11-01-2013,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
1108,12-01-2013,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
1109,13-01-2013,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
1110,14-01-2013,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
1111,15-01-2013,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
1112,16-01-2013,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
1113,17-01-2013,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
1114,18-01-2013,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1115,19-01-2013,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1116,20-01-2013,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1117,21-01-2013,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
1118,22-01-2013,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1119,23-01-2013,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1120,24-01-2013,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1121,25-01-2013,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
1122,26-01-2013,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
1123,27-01-2013,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
1124,28-01-2013,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
1125,29-01-2013,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
1126,30-01-2013,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
1127,31-01-2013,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
1128,01-02-2013,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
1129,02-02-2013,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
1130,03-02-2013,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
1131,04-02-2013,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
1132,05-02-2013,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
1133,06-02-2013,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
1134,07-02-2013,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
1135,08-02-2013,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
1136,09-02-2013,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
1137,10-02-2013,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
1138,11-02-2013,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
1139,12-02-2013,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
1140,13-02-2013,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
1141,14-02-2013,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
1142,15-02-2013,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
1143,16-02-2013,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
1144,17-02-2013,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
1145,18-02-2013,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
1146,19-02-2013,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
1147,20-02-2013,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
1148,21-02-2013,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
1149,22-02-2013,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
1150,23-02-2013,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
1151,24-02-2013,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
1152,25-02-2013,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
1153,26-02-2013,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
1154,27-02-2013,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
1155,28-02-2013,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
1156,01-03-2013,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
1157,02-03-2013,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
1158,03-03-2013,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
1159,04-03-2013,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
1160,05-03-2013,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
1161,06-03-2013,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
1162,07-03-2013,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
1163,08-03-2013,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
1164,09-03-2013,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
1165,10-03-2013,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
1166,11-03-2013,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
1167,12-03-2013,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
1168,13-03-2013,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
1169,14-03-2013,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
1170,15-03-2013,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
1171,16-03-2013,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
1172,17-03-2013,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
1173,18-03-2013,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1174,19-03-2013,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1175,20-03-2013,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1176,21-03-2013,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
1177,22-03-2013,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
1178,23-03-2013,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
1179,24-03-2013,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
1180,25-03-2013,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
1181,26-03-2013,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
1182,27-03-2013,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
1183,28-03-2013,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
1184,29-03-2013,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
1185,30-03-2013,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
1186,31-03-2013,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
1187,01-04-2013,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
1188,02-04-2013,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
1189,03-04-2013,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
1190,04-04-2013,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
1191,05-04-2013,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
1192,06-04-2013,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
1193,07-04-2013,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
1194,08-04-2013,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
1195,09-04-2013,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
1196,10-04-2013,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
1197,11-04-2013,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
1198,12-04-2013,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
1199,13-04-2013,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
1200,14-04-2013,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
1201,15-04-2013,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
1202,16-04-2013,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
1203,17-04-2013,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
1204,18-04-2013,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
1205,19-04-2013,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
1206,20-04-2013,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
1207,21-04-2013,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
1208,22-04-2013,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
1209,23-04-2013,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
1210,24-04-2013,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
1211,25-04-2013,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
1212,26-04-2013,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
1213,27-04-2013,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
1214,28-04-2013,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
1215,29-04-2013,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
1216,30-04-2013,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
1217,01-05-2013,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
1218,02-05-2013,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
1219,03-05-2013,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
1220,04-05-2013,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
1221,05-05-2013,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
1222,06-05-2013,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
